<<<<<<< HEAD
,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,product_id,product_name,product_price,product_link,Alcohol percentage,Bottle volume ml,Gift box,Country of origin,Varietal,Varietals,Type,Vintage,Organic,Style,Brand,Product_desc,Expert Review,Customer Review,Nose,Palate,Finish,Appearance,alcohol_type,Food Pairing
901,901,901,901,901,0,product_4105,mount-gay-extra-old-1l-w-gift-box,114.95,https://www.paneco.com.sg/products/mount-gay-extra-old-1l-w-gift-box,43.0,1000.0ml,Yes,Barbados,Aged,,,,,,Mount Gay,"
An opulent blend of the finest spirits aged for 8 to 15 years. Where Eclipse is floral and fruity, Extra Old blends significantly older barrels of mainly double pot distillates that have rounded these crisper notes into a subtler balance. It exudes the finesse that only time can bring and offers a true taste of paradise from the rum that invented rum.
",,,,,,,Spirit,[]
902,902,902,902,902,0,product_4400,mount-gay-xo-700ml-w-gift-box,99.95,https://www.paneco.com.sg/products/mount-gay-xo-700ml-w-gift-box,43.0,700.0ml,Yes,Barbados,Aged,,,,,,Mount Gay,"
An opulent blend of the finest spirits aged for 8 to 15 years. Where Eclipse is floral and fruity, Extra Old blends significantly older barrels of mainly double pot distillates that have rounded these crisper notes into a subtler balance. It exudes the finesse that only time can bring and offers a true taste of paradise from the rum that invented rum.
",,,,,,,Spirit,[]
903,903,903,903,903,0,product_4062,mozart-dark-chocolate-dark-liqueur-700ml,39.95,https://www.paneco.com.sg/products/mozart-dark-chocolate-dark-liqueur-700ml,17.0,700.0ml,No,Austria,,,,,,,Mozart,"
Mozart are the leading craft business combining gourmet chocolate with alcohol. We have over 40 years of experience in producing liquid chocolate and our recipes represent decades of development. All Mozart chocolate products are made from natural raw ingredients using a process of cold maceration of cocoa and vanilla.
The cocoa used for Mozart Dark Chocolate is a mixture of forastero and trinitario beans from West Africa, to which genuine Bourbon vanilla from Madagascar is added. The chocolate liqueur contains cocoa macerate, vanilla macerate, caramel and sugar beet distillate.
",,,,,,,Spirit,[]
904,904,904,904,904,0,product_4571,mozart-gold-cream-chocolate-liquer-700ml,39.95,https://www.paneco.com.sg/products/mozart-gold-cream-chocolate-liquer-700ml,17.0,700.0ml,No,Austria,,,,,,,Mozart,"
Mozart Chocolate Cream is a blend of Belgian chocolate, fresh cream and aromatic notes of vanilla and cocoa with the special manufacturing process, makes Mozart Chocolate Cream Liqueur a unique Austrian specialty. Fine gourmet chocolate ingredients are used to create a wonderfully syrupy, well-rounded cream liqueur, which adds a touch of sweetness to the day and makes the evening unforgettable. This sophisticated drink is best enjoyed lightly chilled as a chocolate drink, or used to add a touch of finesse to desserts.
",,,,,,,Spirit,[]
905,905,905,905,905,0,product_4572,mozart-white-chocolate-liquer-700ml,39.95,https://www.paneco.com.sg/products/mozart-white-chocolate-liquer-700ml,15.0,700.0ml,No,Austria,,,,,,,Mozart,"
White chocolate liqueur with a light texture and elegantly incorporated notes of vanilla and caramel in rich cocoa butter and cream. Gluten-free and handcrafted with only natural ingredients.?
",,,,,,,Spirit,[]
906,906,906,906,906,0,product_1516,naked-malt-whisky-700ml,73.75,https://www.paneco.com.sg/products/naked-malt-whisky-700ml,40.0,700.0ml,No,Scotland,Blended Whisky,,,,,,Famous Grouse,"
Convention said Blended Malt matured and got its flavour from pre-used Bourbon casks. This got us thinking, what if instead we used first-fill sherry casks to add another layer of rich and fruity flavour to our unique blend of single malts? These are casks that have never held whisky, Naked Casks we call them. This liberating leap into the unknown didn¡¯t just work, it was a joyful exuberance of flavour, that changed the possibilities of whisky enjoyment! In fact from this sprung a whole ¡®Live Naked¡¯ ethos, celebrating freedom; that liberating moment of release when you drop the act and can get back to the real you, the Naked you. Tie off, bra off, laptop shut! Naked Grouse gives you the freedom to enjoy things your way. It¡¯s best for those liberating moments when only a blended malt will do. Live differently¡­ Live Naked!
",,,,,,,Spirit,[]
907,907,907,907,907,0,product_2796,niemand-dry-gin-500ml,88.5,https://www.paneco.com.sg/products/niemand-dry-gin-500ml,46.0,500.0ml,No,Germany,Dry,,,,,,Niemand Dry Gin,"
Niemand Dry Gin comes with a lovely fresh floral character that's surprising and completely unique. A combination of 10 hand-picked botanicals gives this gin its complex flavour. In your first sip, you'll taste distinct flavours of lavender, rosemary, sweet Sandalwood, and a touch of vanilla, that are topped off with notes of pine, fresh apple and ginger. An extraordinary floral gin, just a summer walk through the forest.
",,"Wow, never tried a gin which is this strong in character before. You can really smell and taste botanicals such as lavender. Suggest to pair it with Fever Tree Mediterranean Tonic Water.  Superb",,,,,Spirit,[]
=======
                ",,,,,,,Spirit,[]
882,882,882,882,882,0,product_469,molinari-sambuca,78.95,https://www.paneco.com.sg/products/molinari-sambuca,40.0,1000.0ml,No,Italy,,,,,,,Molinari,"
Molinari Extra is a sweet and strong liqueur, anise-flavoured, prepared with a recipe the Molinari family will never reveal, made from star anise seeds, sugar, herbs and rather fine and precious spices. Molinari is a premium product; the ¡°Extra¡± in the name states the superior quality of our Sambuca.
","¡°TASTE: Pleasant, warm and full on the palate. Full-flavoured, with a long persistence of anise.BOUQUET: Sweet and persistent, with an unmistakable flavour of star anise.COLOUR: Transparent, crystal-clear.¡±",,,,,,Spirit,[]
883,883,883,883,883,0,product_2791,mombasa-club-colonels-reserve-700ml,100.5,https://www.paneco.com.sg/products/mombasa-club-colonels-reserve-700ml,43.5,700.0ml,No,England,London Dry,,,,,,Mombasa Club Gin,"
Mombasa Club Colonel¡¯s Reserve Gin is quadruple-distilled using botanicals such as caraway seeds, cumin and coriander seeds, this is an intense, floral and spicy gin. Produced in small batches it is an intense punchy spirit with a floral bouquet. The Mombasa Gin originates from the mythical private social club, The Mombasa Club. Founded in 1885 by British officials and was exclusively for Englishmen, work for the Imperial East Africa Company in the coastal city of Mombasa.
",,,,,,,Spirit,[]
884,884,884,884,884,0,product_2793,mombasa-club-london-dry-gin-700ml,84.5,https://www.paneco.com.sg/products/mombasa-club-london-dry-gin-700ml,41.5,700.0ml,No,England,London Dry,,,,,,Mombasa Club Gin,"
The Mombasa Club gin is distilled using traditional methods, with the botanicals immersed in the spirit and batch distillation. They use neutral alcohol that has previously been distilled four times and with a selection of natural ingredients.
",,,,,,,Spirit,[]
885,885,885,885,885,0,product_4335,momosuke-shodai-ceramic-bottle-shochu-720ml-w-gift-box,79.95,https://www.paneco.com.sg/products/momosuke-shodai-ceramic-bottle-shochu-720ml-w-gift-box,30.0,720.0ml,Yes,Japan,,,,,,,Momosuke,"
This is the signature product of Inoue Shuzo. A very aromatic cracking shochu that will impress even the most hardcore mugi lover.
A tempting aroma of citrus and sweet barley. When served straight up displays a velvety slightly sweet upfront palate with sudachi peel and mild spice. The addition of 1 cube of ice brings a nutty barley character to the palate and makes it apparently more dry.
",,,,,,,Spirit,[]
886,886,886,886,886,0,product_280,monkey-47-schwarzwald-500ml,77.09,https://www.paneco.com.sg/products/monkey-47-schwarzwald-500ml,47.0,500.0ml,No,Germany,Sloe,,,,,,Monkey 47,"
An unusual gin from the Black Forest in Germany. The 47 comes from the number of botanicals that go into this unique gin, and the fact it's bottled at a healthy 47%. This plethora of ingredients has paid off, and in 2011 Monkey 47 won the World Spirits Award Gold in the Gin category and Gold for best in class for the Gin Worldwide at the International Wine and Spirits Competition London.
","¡°Brilliant notes of citrus zest and fruit take the lead with juniper, ginger, and white pepper in support. Sweet orange notes rise on the palate and mingle carefully with the other botanicals on a rich bed of grain spirit. Lovely.¡±",,"Woody, vegetable smells under pin fresh grassy citrus notes and botanical sweetness, like a pine forest after the rain","Predictably complex, this is a robust and powerful gin with plenty of spice, fruit and herb flavours. It's very well structured, and difficult to unpick but a citrus fresh start segues into pine and wood notes for a drying finish",,,Spirit,[]
887,887,887,887,887,0,product_38,monkey-shoulder,68.8,https://www.paneco.com.sg/products/monkey-shoulder,40.0,700.0ml,No,Scotland,,"Blended Whisky, Scotch",,,,,Monkey Shoulder,"
The whiskey is composed of three carefully chosen single malts that are produced in the company's three distilleries: Glenfiddich, Kininvie and Balvenie. The result is a sweet whiskey with flowery flavors. An exquisite blended whiskey produced by William Grant, one of the three largest whiskey manufacturers worldwide.
",¡°The richness and vibrancy combine with mellow vanilla notes to make it an awesome pairing¡±,Nice,"Zesty orange meets mellow vanilla, honey and spiced oak.",Mellow Vanilla with spicy hints.,Super Smooth.,,Spirit,[]
888,888,888,888,888,0,product_375,monkey-shoulder-1l,94.95,https://www.paneco.com.sg/products/monkey-shoulder-1l,40.0,1000.0ml,No,Scotland,,"Blended Whisky, Scotch",,,,,Monkey Shoulder,"
An exquisite blended whiskey produced by William Grant, one of the three largest whiskey manufacturers worldwide. The whiskey is composed of three carefully chosen single malts that are produced in the company's three distilleries: Glenfiddich, Kininvie and Balvenie. The result is a sweet whiskey with flowery flavors. Get a bigger bottle and more with this 1L bottle.
",¡°The richness and vibrancy combine with mellow vanilla notes to make it an awesome pairing¡±,,"Zesty orange meets mellow vanilla, honey and spiced oak.",Mellow Vanilla with spicy hints.,Super Smooth.,,Spirit,[]
889,889,889,889,889,0,product_4414,monkey-shoulder-700ml-giftset-with-strainer-tin,79.95,https://www.paneco.com.sg/products/monkey-shoulder-700ml-giftset-with-strainer-tin,40.0,700.0ml,Yes,Scotland,Blended Whisky,,,,,,Monkey Shoulder,"
Mix it up with Monkey Shoulder and make cocktails like a mixologist with this limited-edition Monkey Shoulder Tin gift set. The tin not only is great gift packaging but can also be used as a cocktail strainer. The lid of the tin flips to become a handy cocktail strainer that will fit over any size glass. Mix like never before and use to removing ice or fresh fruit from a mixed cocktail.
",,,,,,,Spirit,[]
890,890,890,890,890,0,product_2794,monkey-shoulder-smokey-monkey-700ml,93.5,https://www.paneco.com.sg/products/monkey-shoulder-smokey-monkey-700ml,40.0,700.0ml,No,Scotland,Blended Whisky,,,,,,Monkey Shoulder,"
Monkey Shoulder Smokey Monkey is a small-batch blend of top-notch single malts, each chosen to create a smooth whisky with subtle oaky smokiness on the nose, with a taste that combines dry peaty notes with the trademark creamy sweetness and spice of Monkey Shoulder original.
",,,,,,,Spirit,[]
891,891,891,891,891,0,product_2363,mortlach-12-year-single-malt-700ml-w-gift-box,126.95,https://www.paneco.com.sg/products/mortlach-12-year-single-malt-700ml-w-gift-box,43.4,700.0ml,Yes,Scotland,Single Malt,,,,,,Mortlach,"
An ode to our smallest yet most essential still, the ""Wee Witchie"", this 12 year old Single Malt Scotch Whisky has been double cask matured in both European and American oak to enhance the distinctively rich and robust character that makes Mortlach whiskies legendary.
",,,,,,,Spirit,[]
892,892,892,892,892,0,product_4432,mortlach-13-year-old-single-malt-2021-special-release-700ml-w-gift-box,187.95,https://www.paneco.com.sg/products/mortlach-13-year-old-single-malt-2021-special-release-700ml-w-gift-box,55.9,700.0ml,Yes,Scotland,Single Malt,,,,,,Mortlach,"
Mortlach, the Beast of Dufftown, is darkly robust, a true creature of the moonlight shadows. This expression presents finely tuned highlights that pour from its rich, primal heart. A magnificently intense, well structured Mortlach with a character that rises to new heights inspired by virgin casks.
",,,,,,,Spirit,[]
893,893,893,893,893,0,product_4577,mortlach-14-year-single-malt-700ml-w-gift-box,144.95,https://www.paneco.com.sg/products/mortlach-14-year-single-malt-700ml-w-gift-box,43.4,700.0ml,Yes,Scotland,,,,,,,Mortlach,"
This Mortlach 14 Year Old has been nicknamed Alexander's Way in honour of the distillery's former owner, Alexander Cowie. Thanks to Alexander Cowie, Mortlach distils its spirit 2.81 times, a rather unique process known as ¡®The Way¡¯. So, there you have it, Alexander's Way. This expression has been matured for 14 years in refill bourbon and sherry casks, with oodles of creamy notes and jam packed full of spice.
",,,,,,,Spirit,[]
894,894,894,894,894,0,product_3275,mortlach-16-year-single-malt-700ml-w-gift-box,204.95,https://www.paneco.com.sg/products/mortlach-16-year-single-malt-700ml-w-gift-box,43.4,700.0ml,Yes,Scotland,Single Malt,,,,,,Mortlach,"
Inspired by the iconic and rewarding first bottling of the 16-year-old released in 1992. It has been matured in only Sherry casks to impart rich, fruity, and fragrant notes atop the beasty complexity synonymous with Mortlach.
","¡°This is the 16 year old expression, in the series, a rich and fruity malt matured in sherry casks.¡±",,Bold and complex. Stewed black orchard fruits with earthiness and spice,"Robust and full ¨C palate-coating texture. Light, leathery spiciness, notes of apricot and honey. Sweet and savoury, with a dark, full, and rounded intensity",,Deep Amber,Spirit,[]
895,895,895,895,895,0,product_4429,mortlach-2022-special-release-single-malt-scotch-whisky-700ml-w-gift-box,434.95,https://www.paneco.com.sg/products/mortlach-2022-special-release-single-malt-scotch-whisky-700ml-w-gift-box,57.8,700.0ml,Yes,Scotland,Single Malt,,,,,,Mortlach,"
A wonderfully intense, structured Mortlach that ensnares the meaty ¡°Beast of Dufftown¡± in a deep, spicy, ruby-red fruitiness forged in a highly unusual combination of maturation casks.
A deliciously rich expression of Mortlach¡¯s dark, meaty character that draws sweetness, darkness, and depth together in a mystical, intensely fruity union.
",,,,,,,Spirit,[]
