<<<<<<< HEAD
,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,product_id,product_name,product_price,product_link,Product_desc,Expert Review,Customer Review,Appearance,Nose,Palate,Food Pairing,Alcohol percentage,Bottle volume ml,Gift box,Country of origin,Varietal,Brand
39,39,39,39,0,product_4684,3-x-crodino-biondo-aperitivo-175ml,8.9,https://www.paneco.com.sg/products/3-x-crodino-biondo-aperitivo-175ml,Italian Non-Alcoholic Aperitivo,,,,,,[],0.0,3 x 175.0ml,No,Italy,,Crodino
40,40,40,40,0,product_4770,4-x-jack-daniel-s-cola-330ml,29.95,https://www.paneco.com.sg/products/4-x-jack-daniel-s-cola-330ml,The unique flavours of Jack Daniel’s Old No.7 is infused with the sweet taste of cola to produce a ready to drink can that chills down quickly for the ultimate refreshment.,,,,,,[],4.8,4 x 330.0ml,No,United States,,Jack Daniels
41,41,41,41,0,product_4618,5-x-campari-soda-98ml-bottle,14.95,https://www.paneco.com.sg/products/5-x-campari-soda-98ml-bottle,"Campari Soda was created in 1932 and is considered the first pre-batched carbonated cocktail in the world. Its distinctive taste and colour is due to the optimal balance of Campari and soda water, making Campari Soda a unique and refreshing Aperitivo. The unmistakable flavour and the striking red colour of the drink, as well as the conical shape and texture of the bottle has made Campari Soda an icon of the Italian aperitivo.",,,,,,[],10.0,5 x 98.0ml,No,Italy,,Campari
42,42,42,42,0,product_4170,bodriggy-fuzzy-dance-explosion-hazy-tropical-sour-ale-can-355ml,7.5,https://www.paneco.com.sg/products/bodriggy-fuzzy-dance-explosion-hazy-tropical-sour-ale-can-355ml,"Hazy & tangy, this soured tropical ale dances across the palate, bursting with candied mango, and juicy pineapple tones, while carrying that subtle kveik yeast notes as a baseline.",,,,,,[],4.0,355.0ml,No,Australia,,Bodriggy
43,43,43,43,0,product_4146,boon-geuze-apogee-lambic-bottle-750ml,68.95,https://www.paneco.com.sg/products/boon-geuze-apogee-lambic-bottle-750ml,"Frank Boon began boon brewery in 1975. Spurred by a passion for crafting and savoring a nice glass of oude geuze. He has created the original Boon beers, and now also this Oude Geuze Apogee. He was a trailblazer at putting the traditional lambic beer Oude Geuze and Oude Kriek back on the map. His pioneering role has proven invaluable to the Belgian beer landscape.",,,,,,[],7.0,750.0ml,No,Belgium,,Boon
44,44,44,44,0,product_4143,boon-geuze-mariage-parfait-lambic-bottle-375ml,14.95,https://www.paneco.com.sg/products/boon-geuze-mariage-parfait-lambic-bottle-375ml,"Refined combination containing the fruitiness of lime zest and tangerine, smooth vanilla, slightly tart, palate refreshing acidity and a warming mouthfeel.",,,,,,[],8.0,375.0ml,No,Belgium,,Boon
45,45,45,45,0,product_4144,boon-kriek-lambic-bottle-375ml,11.5,https://www.paneco.com.sg/products/boon-kriek-lambic-bottle-375ml,"It uses old and young lambic beer that has aged in their oak casks. When the lambic is 6 months old, Boon added 25% black cherries. This provokes the second fermentation. Boon then clarifed, filterd and bottled it.",,,,,,[],4.0,375.0ml,No,Belgium,,Boon
46,46,46,46,0,product_4142,boon-oude-geuze-lambic-bottle-375ml,12.5,https://www.paneco.com.sg/products/boon-oude-geuze-lambic-bottle-375ml,Oude Geuze Boon is one of the finest examples of the traditional 100% spontaneous fermentation Lambic style.,,,,,,[],7.0,375.0ml,No,Belgium,,Boon
47,47,47,47,0,product_4145,boon-oude-geuze-megablend-2021-lambic-bottle-750ml,44.95,https://www.paneco.com.sg/products/boon-oude-geuze-megablend-2021-lambic-bottle-750ml,"This Mega Blend Geuze is a blend of young and old Lambic from ten HORAL members (Mort Subite, Boon, De Oude Cam, De Troch, Hanssens, Lindemans, Oud Beersel, Tilquin, Lambiek Fabriek and Timmermans), for the occasion of the 13th Tour de Geuze.",,,,,,[],7.0,750.0ml,No,Belgium,,Boon
48,48,48,48,0,product_4181,chimay-red-dark-ale-bottle-330ml,8.95,https://www.paneco.com.sg/products/chimay-red-dark-ale-bottle-330ml,"This classic Belgian Trappist beer is a dubbel-style ale with a huge depth of flavour. It has lots of banana-like aromas, as well as plenty of dark fruit notes from its big, smooth malt base. You can expect fig, dates, raisins and even a little coffee on the palate of this complex and warming dark ale.",,,,,,[],7.0,339.0ml,No,Belgium,,Chimay
49,49,49,49,0,product_4182,chimay-white-triple-ale-bottle-330ml,9.5,https://www.paneco.com.sg/products/chimay-white-triple-ale-bottle-330ml,"This beer has a golden colour verging on amber. Its initial taste is a sweet one. Then you will discover a triple that's beautifully balanced between herbs and fruit, but one which, above all, preserves a mild and pleasantly bitter aftertaste.",,,,,,[],8.0,330.0ml,No,Belgium,,Chimay
50,50,50,50,0,product_4190,delirium-nocturnum-dark-ale-bottle-330ml-3780,11.5,https://www.paneco.com.sg/products/delirium-nocturnum-dark-ale-bottle-330ml-3780,"Rich, bold, and full-bodied. Deep brown-red topped by a lacing beige crown and am perfumed with a malty aroma of roasted caramel, mocha, chocolate, liquorice and coriander. Very good mouthfeel of alcohol and softness.",,,,,,[],8.5,330.0ml,No,Belgium,,Delirium
51,51,51,51,0,product_4135,delirium-tremens-golden-ale-bottle-330ml,11.5,https://www.paneco.com.sg/products/delirium-tremens-golden-ale-bottle-330ml,"Strong golden ale with fine and regular effervesce to ensure a fine and stable head. Slightly malty with a nice touch of alcohol to ignite the mouth. The taste is characterized by its roundness. The aftertaste is strong, long-lasting and dry bitter.",,,,,,[],8.5,330.0ml,No,Belgium,,Delirium
52,52,52,52,0,product_4166,feral-hop-hog-pale-ale-can-375ml,7.45,https://www.paneco.com.sg/products/feral-hop-hog-pale-ale-can-375ml,"Massive pine needle and citrus aromas waft from its glowing copper-orange body, with the hops also supplying a seriously impressive bitterness, all kept in check by the perfect malt backbone.",,,,,,[],5.8,375.0ml,No,Australia,,Feral
53,53,53,53,0,product_4168,feral-runt-new-world-pale-ale-can-375ml,7.5,https://www.paneco.com.sg/products/feral-runt-new-world-pale-ale-can-375ml,"Light, crisp and balanced with tropical hop flavour and aroma, showcasing Australian and American hops",,,,,,[],3.5,375.0ml,No,Australia,,Feral
54,54,54,54,0,product_977,24-x-corona-beer-bottle-case-20-x-paulaner-hefe-weissbier-beer-bottle-case,175.07,https://www.paneco.com.sg/products/24-x-corona-beer-bottle-case-20-x-paulaner-hefe-weissbier-beer-bottle-case,"Light, crisp and balanced with tropical hop flavour and aroma, showcasing Australian and American hops",“The #1 German wheat beer against the #1 selling beer in Mexico”,,,,,[],,44 items,,,,"Corona, Paulaner"
55,55,55,55,0,product_4427,hitachino-nest-espresso-stout-bottle-330ml,10.0,https://www.paneco.com.sg/products/hitachino-nest-espresso-stout-bottle-330ml,"Brewed using well-roasted espresso beans, Hitachino Nest Espresso Stout has a rich taste and coffee flavour. The recipe is based on the imperial stout loved by the Russian emperor.",,,,,,[],7.0,330.0ml,No,Japan,,Hitachino Nest
56,56,56,56,0,product_4425,hitachino-nest-lager-beer-bottle-case-330ml,9.0,https://www.paneco.com.sg/products/hitachino-nest-lager-beer-bottle-case-330ml,"A fruity, citrus forward beer with a deep, bitter edge layered withUmami maltiness. Made by combining the Japanese citrus fruityuzu with a traditionally-styled lager. ",,,,,,[],5.5,330.0ml,No,Japan,,Hitachino Nest
57,57,57,57,0,product_4426,hitachino-nest-red-rice-ale-beer-bottle-case-330ml,10.0,https://www.paneco.com.sg/products/hitachino-nest-red-rice-ale-beer-bottle-case-330ml,"It is made with Japanese red rice, this beer displays complex sakelike flavours, malt sweet notes and hints of Strawberries. Anintriguing mix of sake, malt, and bitter notes in the finish. Enjoy the rose pink color along with the fruity flavor and aroma.",,,,,,[],7.0,330.0ml,No,Japan,,Hitachino Nest
58,58,58,58,0,product_4424,hitachino-nest-white-ale-beer-bottle-case-330ml,8.5,https://www.paneco.com.sg/products/hitachino-nest-white-ale-beer-bottle-case-330ml,"Hitachino Nest White Ale is a refreshing mildly hopped JapaneseWhite ale brewed with coriander, nutmeg, orange peel and freshorange juice. Its citrusy, sweet-fruity-tart flavor profile from fresh orange juice makes it a unique Japaneseinterpretation of the Belgian Witbeer style.",,,,,,[],5.5,330.0ml,No,Japan,,Hitachino Nest
59,59,59,59,0,product_4628,jinro-grapefruit-soju-360ml,9.49,https://www.paneco.com.sg/products/jinro-grapefruit-soju-360ml,"This grapefruit flavoured Soju is very fruity and smooth, making it one of the most popular flavours among flavoured Soju's. It's a little sweeter and not as harsh as regular Soju, with alcoholic content at 13%. A very enjoyable drink for any occasions.",,,,,,[],13.0,360.0ml,No,"Korea, Republic of",,"Oneshot Soju, Jinro"
60,60,60,60,0,product_4573,jinro-green-grape-soju-360ml,9.49,https://www.paneco.com.sg/products/jinro-green-grape-soju-360ml,"Fruit juice in Soju is becoming more popular, and Jinro Green Grape has unique green grape flavour and taste that everyone can enjoy. Easy to drink with an alcohol content of 13 percent, it has such a clean and fresh flavour that will capture your heart.",,,,,,[],13.0,360.0ml,No,"Korea, Republic of",,"Oneshot Soju, Jinro"
61,61,61,61,0,product_4574,jinro-peach-soju-360ml,9.49,https://www.paneco.com.sg/products/jinro-peach-soju-360ml,"Fruit juice in soju is becoming more popular, and Jinro Peach has unique peach flavor and taste that everyone can enjoy. Easy to drink with an alcohol content of 13%, it has such a clean and fresh flavor that will capture your heart",,,,,,[],13.0,360.0ml,No,"Korea, Republic of",,"Oneshot Soju, Jinro"
62,62,62,62,0,product_4629,jinro-plum-soju-360ml,9.49,https://www.paneco.com.sg/products/jinro-plum-soju-360ml,"Jinro Plum Soju is one of the latest addition to Jinro soju's popular line of fruit-flavoured soju. In fact, this newest flavour is exclusive to the export market only! Fruity and sweet, the low alcohol content of 13% makes this a smooth and easy beverage. This delicious soju goes well with your favourite Korean Barbecues and is also a great party drink, suitable for all gatherings!",,,,,,[],13.0,360.0ml,No,"Korea, Republic of",,"Oneshot Soju, Jinro"
63,63,63,63,0,product_4578,jinro-strawberry-soju-360ml,9.49,https://www.paneco.com.sg/products/jinro-strawberry-soju-360ml,"Jinro's newest addition is the delicious strawberry Soju, with a sweet and refreshing taste from the Korean strawberries. The low alcohol content of 13% makes this beverage a delightful party drink that is ideal with your favourite Korean barbecue or even on its own.",,,,,,[],13.0,360.0ml,No,"Korea, Republic of",,"Oneshot Soju, Jinro"
64,64,64,64,0,product_4329,lindemans-apple-lambic-bottle-250ml,6.0,https://www.paneco.com.sg/products/lindemans-apple-lambic-bottle-250ml,"Nice balance between the sweetness of red apples, the freshness of green apples and the sour-sweet character of lambic. The first taste is sharp and full-bodied, but then the sweet cider notes give way to a balance between a slightly sweet-sour taste.",,,,,,[],3.5,250.0ml,No,Belgium,,Lindemans
65,65,65,65,0,product_4332,lindemans-blossom-gueuze-lambic-bottle-750ml,41.95,https://www.paneco.com.sg/products/lindemans-blossom-gueuze-lambic-bottle-750ml,"Blossom Gueuze is a 2 to 3 year old lambic aged in wood, blended with 12 month old lambic and elderflower. After refermentation in the bottle, this gueuze has a golden colour and combines the sour taste of lambic with the natural and fresh aromas of elderflower.",,,,,,[],6.0,750.0ml,No,Belgium,,Lindemans
66,66,66,66,0,product_4331,lindemans-framboise-lambic-bottle-250ml,6.49,https://www.paneco.com.sg/products/lindemans-framboise-lambic-bottle-250ml,Powerful raspberry aromas with a hint of caramel and a slightly sour finish characteristic of lambic beers.,,,,,,[],2.5,250.0ml,No,Belgium,,Lindemans
