<<<<<<< HEAD
,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,product_id,product_name,product_price,product_link,Bottle volume ml,Varietals,Alcohol percentage,Gift box,Country of origin,Varietal,Organic,Vintage,Style,palate  ,Brand,Product_desc,Expert Review,Customer Review,Appearance,Nose,Palate,Score,Finish,Food Pairing
692,692,692,692,692,692,0,product_3318,giorgio-gianni-frizzante-750ml,42.95,https://www.paneco.com.sg/products/giorgio-gianni-frizzante-750ml,750.0ml,,10.5,No,Italy,Malvasia-Viuria,,,,,Giorgio & Gianni,"
                  One of Italy's foremost and most innovative producers is, without a doubt, EnoItalia from Bardolino in Veneto. The producer was founded in the 70's and has since gone from a small buddy project to one of Italy's leading and most award - winning winemakers with both its own vineyards and long-term contracts in virtually all wine regions throughout Italy. The focus is always on the maximum with wine for the money, often in a modern and ingenious packaging and if the wines are not organically certified, they are always as close to natural cultivation as possible in the origin of each wine. Their Frizzante is a pearly, fresh wine on mainly Pinot Grigio.
                ",,,Light golden straw color,"Green apple, peach","Green apple, peach",,,"['Fish', 'Seafood', 'Pork', 'Salmon']"
693,693,693,693,693,693,0,product_2290,giorgio-gianni-negroamaro-salento-igt-750ml,70.6,https://www.paneco.com.sg/products/giorgio-gianni-negroamaro-salento-igt-750ml,750.0ml,,13.0,No,Italy,Negroamaro,,,,,Giorgio & Gianni,"
                  This wine is produced in Puglia, Italy from 100% Negroamaro. These grapes are well-suited to Puglia's warmer temperatures and known for producing wines that are earthy and rustic, making them ideal for enjoying with food. The grapes were gently pressed and then fermented in stainless steel vats, including 18 days of skin contact, which increased the wine's complexity and softened its tannins. Deep in colour and layered in texture, this wine combines seductive fruity aromas, vanilla, and rich toasted oak flavours. Despite its higher alcohol volume of 14%, this wine contains little tannin and comes off as quite light. This is a great wine to enjoy alongside pasta favourites such as lasagna, cheese-filled tortellini, and manicotti.
                ",,,Clear ruby red,"Cherry, herbs, mushroom and leather",Wild berries and cherry,,,"['Beef', 'Duck', 'Pasta', 'Lamb']"
694,694,694,694,694,694,0,product_4004,giorgio-gianni-pinot-grigio-provincia-di-pavia-igt-750ml,97.95,https://www.paneco.com.sg/products/giorgio-gianni-pinot-grigio-provincia-di-pavia-igt-750ml,750.0ml,,11.5,No,Italy,Pinot Grigio,,,,,Giorgio & Gianni,"
                  Giorgio & Gianni Pinot Grigio from northern Italy's Pavia region is characterized by notes of gently fragrant summer fruits on the nose and delicate white fruits on the palate.  

                ",,,"Clear, light yellow with a slightly greenish undertone","Light floral undertone, tropical fruits, lime, white peach and yellow apple.","Slightly citrus with white peach, grapefruit and yellow apple.",,,"['Fish', 'Seafood', 'Pork', 'Salmon']"
695,695,695,695,695,695,0,product_3382,good-fortune-trio-dom-perignon-2006,19.95,https://www.paneco.com.sg/products/good-fortune-trio-dom-perignon-2006,3 x 750.0ml,"Chardonnay, Pinot Noir",,,,,,,,,Dom Perignon,"
Dom Pérignon is vintage champagne only. Each vintage is a creation, singular and unique, that expresses both the character of the year, and the character of Dom Pérignon. After at least eight years of elaboration in the cellars, the wine embodies the perfect balance of Dom Pérignon, the Plénitude of harmony.
",,,,,,,,[]
696,696,696,696,696,696,0,product_3380,graffigna-cabernet-sauvignon-reserve-750ml,27.8,https://www.paneco.com.sg/products/graffigna-cabernet-sauvignon-reserve-750ml,750.0ml,,14.5,No,Argentina,Cabernet Sauvignon,,,,,Graffigna,"
                  Graffigna Cabernet Sauvignon Reserve is structured and round with black fruit flavours.
                ","“Ruby red with purple hues, with vivid nose spices, blackberries and toasted aromas from its oak aging.”",,Deep crimson red with purple hues,Notes of chocolate and vanilla,"Robust, with defined tannins.",,Long and rounded after taste.,"['Beef', 'Chicken', 'Duck', 'Lamb']"
697,697,697,697,697,697,0,product_3381,graffigna-chardonnay-reserve-750ml,24.45,https://www.paneco.com.sg/products/graffigna-chardonnay-reserve-750ml,750.0ml,,13.5,No,Argentina,Chardonnay,,,,,Graffigna,"
                  Graffigna Chardonnay Reserve is a deep golden yellow white with greenish highlights.
                ",“Ripe aromas of white tropical fruits (apricot and pineapple) and hints of toasted vanilla due to its oak aging.”,,Deep golden yellow white with greenish highlights,Hints of melon ,Hints of jasmine and notes of white fruits like peach and apricot,,,"['Fish', 'Seafood', 'Pork', 'Cheese']"
698,698,698,698,698,698,0,product_1643,graffigna-malbec-reserve-750ml,1334.85,https://www.paneco.com.sg/products/graffigna-malbec-reserve-750ml,750.0ml,,14.0,No,Argentina,Malbec,,,,,Graffigna,"
                  Graffigna Malbec Reserve is structured and balanced with ripe tannins and fresh acidity that leads to toasted and vanilla hints on the finish.
                ","“Profound and fruit forward with ripe red berries, sweet spices and a hint of black pepper by toasted notes from its oak aging.”",,Deep crimson red.,"ripe red berries, sweet spices and a hint of black pepper","Structured and balanced, with ripe tannins and fresh acidity that leads to toasted and vanilla hints on the finish.",,,"['Beef', 'Chicken', 'Duck', 'Lamb']"
699,699,699,699,699,699,0,product_146,graffigna-pinot-grigio-reserve-750ml,32.9,https://www.paneco.com.sg/products/graffigna-pinot-grigio-reserve-750ml,750.0ml,,13.5,No,Argentina,Pinot Grigio,,,,,Graffigna,"
                  Graffigna Pinot Grigio Reserve has a fresh and intense aroma with a pleasant after taste that's crisp and nicely balanced.
                ","“Fresh with intense aromas. A cool and pleasant finish in the mouth, well balanced”","The style is lighter and fruit driven, citrusy freshness, crispy clean. Works well with seafood and chicken dishes.",Pale straw yellow colour,"Aromas of citrus, fresh mushrooms, lees and herbs with light floral tones","Extra dry, medium bodied, soft with balanced acidity",,,"['Chicken', 'Fish', 'Seafood', 'Salad']"
=======
",,,Deep ruby red,"Hints of ripe fruit with dark pulp, followed by elegant tertiary tar, espresso, cloves, tobacco, licorice and dark chocolate","Full to the taste, juicy but balanced and with a beautiful tannic texture. Long persistence.",90.0,,"['Beef', 'Pasta', 'Lamb', 'Venison']"
676,676,676,676,676,676,0,product_1338,gaudenzio-lagrein-trentino-doc750ml,28.0,https://www.paneco.com.sg/products/gaudenzio-lagrein-trentino-doc750ml,750.0ml,,13.0,No,Italy,Red Blends,,,,"Robust, dry and finely structured with ripe tannins and a very typically Italian bitter cherry twist",Gaudenzio,"
                  A warm spicy nose with smoky aromas which mingle with red berries and a hint of chocolate. The palate is robust, dry and finely structured with ripe tannins and a very typically Italian bitter cherry twist. Concentrated dark, black fruits leading to a long, savoury finish.

                ",,,Ruby red with purple hues,A warm spicy nose with smoky aromas which mingle with red berries and a hint of chocolate.,,,,"['Beef', 'Chicken', 'Lamb', 'Venison']"
677,677,677,677,677,677,0,product_1340,gaudenzio-marzemino-trentino-doc-750ml,61.91,https://www.paneco.com.sg/products/gaudenzio-marzemino-trentino-doc-750ml,750.0ml,,12.5,No,Italy,Glera,,,,,Gaudenzio,"
                  Trentino Marzemino Riserva DOC is an intense, dark ruby red wine, with violet reflections. The aroma is fruity, sometimes herbal, often with woody notes. The taste is fruity, mellow and soft, which develops a deeper and fuller body.
                ",,,"Dark ruby red wine, with violet reflections",Intense aromas of dark berries,"Fruity, mellow and soft, which develops a deeper and fuller body.",89.0,,"['Beef', 'Chicken', 'Lamb', 'Venison']"
678,678,678,678,678,678,0,product_3930,gaudenzio-riserva-teroldego-rotaliano-superiore-750ml,90.95,https://www.paneco.com.sg/products/gaudenzio-riserva-teroldego-rotaliano-superiore-750ml,750.0ml,,13.0,No,Italy,Primitivo Zinfandel,,,,,Gaudenzio,"
Intense aromas of varied ripe fruit fragrances that call to mind wild blackberries, blueberries and raspberries. Delicate as much as it is powerful, its smoothness and concentration are very well balanced. A complex range of flavours evokes balsamic fragrances, specific to this variety. It has a definite and dense structure and a quite satisfying finish.
",,,Ruby red,"wild blackberries, blueberries and raspberries."," Intense, rich palate give medium plus finish.",89.0,,"['Beef', 'Chicken', 'Lamb', 'Venison']"
679,679,679,679,679,679,0,product_2770,george-wyndham-bin-222-chardonnay,31.5,https://www.paneco.com.sg/products/george-wyndham-bin-222-chardonnay,750.0ml,,13.5,No,Australia,Chardonnay,,,,,George Wyndham,"
                  Rigorous winemaker vineyard assessment took place to ensure grapes reached the desired varietal flavour and structural balance. Once this date was determined, the fruit was harvested at night, while the temperatures were low, preserving the vibrant fruit flavours. Upon delivery to the winery, fruit parcels were individually pressed and clarified. Fermentation was initiated with a selection of premium yeast strains. Cooler temperatures were maintained throughout to retain the fragrant aroma and flavours compounds. A variety of winemaking techniques were employed to build complexity and texture into the finished wine including yeast lees contact and malolactic fermentation. The use of free run juice exclusively, has produced a wine with a full flavoured soft palate, while lees contact has fleshed out the palate with a creamy mouth feel. George Wyndham Bin 222 is designed to be a robust intensely flavoured Chardonnay, it is definitely not shy, Enjoy
                ","“COLOUR:Pale straw with vibrant yellow huesPALATE:Intense flavours of peach blended with fig and citrus enhanced by toasty oak and finishing with a creamy silky texture from malolactic fermentation. The wine has obvious presence by combining fruit intensity, oak maturation and aging on yeast lees for a mBOUQUET:Ripe aromas of stone fruit and honeydew melon melded with nuances of crusty bread and nutty vanillin oak. A bouquet of great complexity and interest”",,Pale straw with vibrant yellow hues,Aromas of stone fruit and honeydew melon melded with nuances of crusty bread and nutty vanillin oak,Intense flavours of peach blended with fig and citrus enhanced by toasty oak and finishing with a creamy silky texture,,,"['Chicken', 'Fish', 'Seafood', 'Pork']"
680,680,680,680,680,680,0,product_2792,george-wyndham-bin-333-pinot-noir-750ml,28.8,https://www.paneco.com.sg/products/george-wyndham-bin-333-pinot-noir-750ml,750.0ml,,13.7,No,Australia,Pinot Noir,,,,,George Wyndham,"
                  A variety of crushing and fermentation techniques were employed for individual parcels of fruit. Approximately 50% of the fruit was fully de-stemmed and crushed into static fermenters, where it was fermented at 25ºC to 30ºC for 6-10 days. Other parcels of fruit were fully de-stemmed but only partly crushed to add a confectionery (whole berry ferment) character to the final blend. These ferments were pumped over twice daily to extract colour and flavour from the grape skins. Selected parcels of handpicked fruit were subject to carbonic maceration in small open fermenters. The use of these different winemaking techniques has helped build complexity and add character to the finished blend. Some components were then matured in old French oak hogsheads before being blended and bottled.
                ","“COLOURVibrant medium red with purple huePALATEWith a medium weight the palate is immediately mouth filling with fresh juicy red cherry’s, truffles and spice. The fine savoury tannins and integrated toasty oak add balance and length to the finishBOUQUETComplex bouquet of cherry, raspberries and lifted floral enhanced with nuances of cedary oak”",,Vibrant medium red with a purple hue,cherCy and strawberry fruit flavours,Fine savoury tannins and cedary oak add balance and length to the finish,,,"['Beef', 'Chicken', 'Lamb', 'Venison']"
